install_date,launch_phase,platform,country,channel_type,gender,age_group,num_player,num_device
2022-03-15,Soft Launch,ios,CA,organic,unknown,41-50,1,1
2022-03-15,Soft Launch,android,CA,organic,unknown,41-50,1,1
2022-03-15,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-03-16,Soft Launch,android,CA,marketing,female,<=30,4,4
2022-03-16,Soft Launch,android,CA,marketing,female,41-50,2,2
2022-03-16,Soft Launch,android,CA,marketing,female,60+,1,1
2022-03-16,Soft Launch,android,CA,marketing,female,51-60,2,2
2022-03-16,Soft Launch,android,CA,marketing,female,31-40,3,3
2022-03-16,Soft Launch,android,CA,marketing,male,31-40,3,3
2022-03-16,Soft Launch,android,CA,marketing,male,<=30,1,1
2022-03-16,Soft Launch,android,CA,marketing,male,51-60,4,4
2022-03-16,Soft Launch,android,CA,marketing,male,41-50,2,2
2022-03-16,Soft Launch,android,CA,organic,unknown,<=30,1,1
2022-03-16,Soft Launch,android,CA,organic,female,<=30,2,2
2022-03-16,Soft Launch,android,CA,organic,female,41-50,2,2
2022-03-16,Soft Launch,ios,CA,organic,female,41-50,7,7
2022-03-16,Soft Launch,android,CA,organic,female,51-60,4,4
2022-03-16,Soft Launch,ios,CA,organic,female,31-40,4,4
2022-03-16,Soft Launch,android,CA,organic,female,31-40,3,3
2022-03-16,Soft Launch,ios,CA,organic,female,60+,1,1
2022-03-16,Soft Launch,ios,CA,organic,female,<=30,1,1
2022-03-16,Soft Launch,ios,CA,organic,female,51-60,3,3
2022-03-16,Soft Launch,ios,CA,organic,male,60+,3,3
2022-03-16,Soft Launch,ios,CA,organic,male,31-40,2,2
2022-03-16,Soft Launch,ios,CA,organic,male,41-50,4,4
2022-03-16,Soft Launch,ios,CA,organic,male,51-60,5,5
2022-03-16,Soft Launch,android,CA,organic,male,31-40,7,7
2022-03-16,Soft Launch,android,CA,organic,male,<=30,2,2
2022-03-16,Soft Launch,ios,CA,organic,male,<=30,4,4
2022-03-16,Soft Launch,android,CA,organic,male,41-50,2,2
2022-03-16,Soft Launch,android,CA,organic,male,60+,1,1
2022-03-16,Soft Launch,android,CA,organic,male,51-60,1,1
2022-03-17,Soft Launch,android,CA,marketing,unknown,41-50,1,1
2022-03-17,Soft Launch,android,CA,marketing,female,31-40,4,4
2022-03-17,Soft Launch,android,CA,marketing,female,<=30,3,3
2022-03-17,Soft Launch,android,CA,marketing,female,41-50,2,2
2022-03-17,Soft Launch,android,CA,marketing,female,51-60,5,5
2022-03-17,Soft Launch,android,CA,marketing,female,unknown,1,1
2022-03-17,Soft Launch,android,CA,marketing,male,<=30,5,5
2022-03-17,Soft Launch,android,CA,marketing,male,41-50,3,3
2022-03-17,Soft Launch,android,CA,marketing,male,51-60,2,2
2022-03-17,Soft Launch,android,CA,marketing,male,31-40,2,2
2022-03-17,Soft Launch,android,CA,organic,unknown,31-40,1,1
2022-03-17,Soft Launch,ios,CA,organic,unknown,41-50,1,1
2022-03-17,Soft Launch,ios,CA,organic,female,51-60,1,1
2022-03-17,Soft Launch,android,CA,organic,female,<=30,4,4
2022-03-17,Soft Launch,android,CA,organic,female,31-40,2,2
2022-03-17,Soft Launch,android,CA,organic,female,41-50,7,7
2022-03-17,Soft Launch,ios,CA,organic,female,41-50,4,4
2022-03-17,Soft Launch,android,CA,organic,female,51-60,4,4
2022-03-17,Soft Launch,ios,CA,organic,female,<=30,2,2
2022-03-17,Soft Launch,ios,CA,organic,female,31-40,3,3
2022-03-17,Soft Launch,android,CA,organic,male,31-40,4,4
2022-03-17,Soft Launch,ios,CA,organic,male,41-50,4,4
2022-03-17,Soft Launch,ios,CA,organic,male,31-40,2,2
2022-03-17,Soft Launch,ios,CA,organic,male,60+,1,1
2022-03-17,Soft Launch,android,CA,organic,male,41-50,3,3
2022-03-17,Soft Launch,android,CA,organic,male,<=30,2,2
2022-03-17,Soft Launch,android,CA,organic,male,51-60,2,2
2022-03-17,Soft Launch,ios,CA,organic,male,<=30,1,1
2022-03-17,Soft Launch,ios,CA,organic,male,51-60,1,1
2022-03-18,Soft Launch,android,CA,marketing,female,31-40,4,4
2022-03-18,Soft Launch,android,CA,marketing,female,<=30,2,2
2022-03-18,Soft Launch,android,CA,marketing,female,41-50,4,4
2022-03-18,Soft Launch,android,CA,marketing,female,51-60,5,5
2022-03-18,Soft Launch,android,CA,marketing,male,41-50,1,1
2022-03-18,Soft Launch,android,CA,marketing,male,51-60,2,2
2022-03-18,Soft Launch,android,CA,marketing,male,31-40,2,2
2022-03-18,Soft Launch,android,CA,marketing,unknown,31-40,2,2
2022-03-18,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-03-18,Soft Launch,ios,CA,organic,female,31-40,7,7
2022-03-18,Soft Launch,android,CA,organic,female,51-60,5,5
2022-03-18,Soft Launch,ios,CA,organic,female,41-50,2,2
2022-03-18,Soft Launch,android,CA,organic,female,<=30,5,5
2022-03-18,Soft Launch,android,CA,organic,female,41-50,5,5
2022-03-18,Soft Launch,ios,CA,organic,female,51-60,3,3
2022-03-18,Soft Launch,android,CA,organic,female,31-40,2,2
2022-03-18,Soft Launch,ios,CA,organic,male,<=30,3,3
2022-03-18,Soft Launch,ios,CA,organic,male,51-60,4,4
2022-03-18,Soft Launch,ios,CA,organic,male,31-40,4,4
2022-03-18,Soft Launch,android,CA,organic,male,<=30,6,6
2022-03-18,Soft Launch,android,CA,organic,male,41-50,2,2
2022-03-18,Soft Launch,android,CA,organic,male,31-40,2,2
2022-03-18,Soft Launch,android,CA,organic,male,unknown,1,1
2022-03-18,Soft Launch,android,CA,organic,male,51-60,6,6
2022-03-18,Soft Launch,ios,CA,organic,male,41-50,6,6
2022-03-18,Soft Launch,android,CA,organic,unknown,41-50,1,1
2022-03-19,Soft Launch,android,CA,marketing,female,41-50,1,1
2022-03-19,Soft Launch,android,CA,organic,unknown,31-40,1,1
2022-03-19,Soft Launch,android,CA,organic,female,51-60,5,5
2022-03-19,Soft Launch,ios,CA,organic,female,51-60,8,8
2022-03-19,Soft Launch,android,CA,organic,female,31-40,2,2
2022-03-19,Soft Launch,ios,CA,organic,female,41-50,2,2
2022-03-19,Soft Launch,ios,CA,organic,female,31-40,5,5
2022-03-19,Soft Launch,android,CA,organic,female,41-50,4,4
2022-03-19,Soft Launch,ios,CA,organic,female,<=30,2,2
2022-03-19,Soft Launch,android,CA,organic,female,<=30,9,9
2022-03-19,Soft Launch,android,CA,organic,female,unknown,1,1
2022-03-19,Soft Launch,ios,CA,organic,male,31-40,5,5
2022-03-19,Soft Launch,ios,CA,organic,male,<=30,8,8
2022-03-19,Soft Launch,android,CA,organic,male,41-50,8,8
2022-03-19,Soft Launch,android,CA,organic,male,<=30,5,5
2022-03-19,Soft Launch,android,CA,organic,male,51-60,6,6
2022-03-19,Soft Launch,ios,CA,organic,male,41-50,6,6
2022-03-19,Soft Launch,android,CA,organic,male,31-40,3,3
2022-03-19,Soft Launch,ios,CA,organic,male,60+,1,1
2022-03-19,Soft Launch,android,CA,organic,male,unknown,1,1
2022-03-20,Soft Launch,android,CA,marketing,male,<=30,1,1
2022-03-20,Soft Launch,android,CA,organic,unknown,41-50,2,2
2022-03-20,Soft Launch,ios,CA,organic,female,31-40,8,8
2022-03-20,Soft Launch,ios,CA,organic,female,51-60,2,2
2022-03-20,Soft Launch,ios,CA,organic,female,<=30,4,4
2022-03-20,Soft Launch,android,CA,organic,female,51-60,6,6
2022-03-20,Soft Launch,android,CA,organic,female,<=30,4,4
2022-03-20,Soft Launch,android,CA,organic,female,unknown,2,2
2022-03-20,Soft Launch,ios,CA,organic,female,60+,1,1
2022-03-20,Soft Launch,android,CA,organic,female,31-40,3,3
2022-03-20,Soft Launch,ios,CA,organic,female,41-50,4,4
2022-03-20,Soft Launch,android,CA,organic,female,41-50,3,3
2022-03-20,Soft Launch,android,CA,organic,male,31-40,4,4
2022-03-20,Soft Launch,ios,CA,organic,male,51-60,2,2
2022-03-20,Soft Launch,android,CA,organic,male,41-50,5,5
2022-03-20,Soft Launch,ios,CA,organic,male,31-40,3,3
2022-03-20,Soft Launch,android,CA,organic,male,<=30,6,6
2022-03-20,Soft Launch,android,CA,organic,male,51-60,4,4
2022-03-20,Soft Launch,ios,CA,organic,male,<=30,3,3
2022-03-20,Soft Launch,ios,CA,organic,male,41-50,1,1
2022-03-20,Soft Launch,ios,CA,organic,unknown,31-40,1,1
2022-03-21,Soft Launch,android,CA,marketing,female,unknown,1,1
2022-03-21,Soft Launch,android,CA,organic,unknown,31-40,1,1
2022-03-21,Soft Launch,android,CA,organic,unknown,<=30,1,1
2022-03-21,Soft Launch,android,CA,organic,female,31-40,7,7
2022-03-21,Soft Launch,ios,CA,organic,female,41-50,2,2
2022-03-21,Soft Launch,android,CA,organic,female,41-50,3,3
2022-03-21,Soft Launch,ios,CA,organic,female,31-40,4,4
2022-03-21,Soft Launch,ios,CA,organic,female,51-60,4,4
2022-03-21,Soft Launch,android,CA,organic,female,<=30,3,3
2022-03-21,Soft Launch,ios,CA,organic,female,<=30,2,2
2022-03-21,Soft Launch,android,CA,organic,female,51-60,3,3
2022-03-21,Soft Launch,ios,CA,organic,male,<=30,2,2
2022-03-21,Soft Launch,ios,CA,organic,male,51-60,4,4
2022-03-21,Soft Launch,android,CA,organic,male,<=30,4,4
2022-03-21,Soft Launch,android,CA,organic,male,31-40,2,2
2022-03-21,Soft Launch,android,CA,organic,male,41-50,3,3
2022-03-21,Soft Launch,ios,CA,organic,male,41-50,3,3
2022-03-21,Soft Launch,ios,CA,organic,male,31-40,1,1
2022-03-21,Soft Launch,android,CA,organic,male,51-60,2,2
2022-03-22,Soft Launch,android,CA,marketing,female,51-60,1,1
2022-03-22,Soft Launch,android,CA,organic,unknown,41-50,1,1
2022-03-22,Soft Launch,android,CA,organic,unknown,<=30,1,1
2022-03-22,Soft Launch,ios,CA,organic,female,31-40,1,1
2022-03-22,Soft Launch,android,CA,organic,female,41-50,3,3
2022-03-22,Soft Launch,android,CA,organic,female,<=30,5,5
2022-03-22,Soft Launch,android,CA,organic,female,51-60,5,5
2022-03-22,Soft Launch,ios,CA,organic,female,41-50,2,2
2022-03-22,Soft Launch,android,CA,organic,female,31-40,2,2
2022-03-22,Soft Launch,ios,CA,organic,female,51-60,3,3
2022-03-22,Soft Launch,android,CA,organic,female,60+,1,1
2022-03-22,Soft Launch,ios,CA,organic,female,<=30,1,1
2022-03-22,Soft Launch,ios,CA,organic,male,51-60,4,4
2022-03-22,Soft Launch,ios,CA,organic,male,<=30,4,4
2022-03-22,Soft Launch,ios,CA,organic,male,31-40,2,2
2022-03-22,Soft Launch,android,CA,organic,male,<=30,4,4
2022-03-22,Soft Launch,ios,CA,organic,male,41-50,4,4
2022-03-22,Soft Launch,android,CA,organic,male,41-50,2,2
2022-03-22,Soft Launch,android,CA,organic,male,51-60,1,1
2022-03-22,Soft Launch,android,CA,organic,male,31-40,1,1
2022-03-22,Soft Launch,android,CA,organic,unknown,31-40,1,1
2022-03-22,Soft Launch,ios,CA,organic,unknown,31-40,1,1
2022-03-23,Soft Launch,android,CA,marketing,female,41-50,1,1
2022-03-23,Soft Launch,ios,CA,organic,unknown,51-60,1,1
2022-03-23,Soft Launch,android,CA,organic,female,51-60,3,3
2022-03-23,Soft Launch,android,CA,organic,female,41-50,5,5
2022-03-23,Soft Launch,ios,CA,organic,female,51-60,6,6
2022-03-23,Soft Launch,ios,CA,organic,female,41-50,3,3
2022-03-23,Soft Launch,ios,CA,organic,female,31-40,4,4
2022-03-23,Soft Launch,ios,CA,organic,female,<=30,1,1
2022-03-23,Soft Launch,android,CA,organic,female,<=30,2,2
2022-03-23,Soft Launch,ios,CA,organic,male,<=30,4,4
2022-03-23,Soft Launch,ios,CA,organic,male,31-40,3,3
2022-03-23,Soft Launch,android,CA,organic,male,41-50,2,2
2022-03-23,Soft Launch,android,CA,organic,male,31-40,4,4
2022-03-23,Soft Launch,android,CA,organic,male,51-60,3,3
2022-03-23,Soft Launch,android,CA,organic,male,<=30,6,6
2022-03-23,Soft Launch,ios,CA,organic,male,41-50,2,2
2022-03-23,Soft Launch,ios,CA,organic,male,51-60,1,1
2022-03-23,Soft Launch,ios,CA,organic,unknown,41-50,1,1
2022-03-24,Soft Launch,android,CA,marketing,male,41-50,1,1
2022-03-24,Soft Launch,android,CA,organic,female,<=30,3,3
2022-03-24,Soft Launch,android,CA,organic,female,31-40,3,3
2022-03-24,Soft Launch,android,CA,organic,female,41-50,2,2
2022-03-24,Soft Launch,ios,CA,organic,female,41-50,3,3
2022-03-24,Soft Launch,ios,CA,organic,female,<=30,3,3
2022-03-24,Soft Launch,ios,CA,organic,female,51-60,6,6
2022-03-24,Soft Launch,ios,CA,organic,female,31-40,3,3
2022-03-24,Soft Launch,android,CA,organic,female,51-60,1,1
2022-03-24,Soft Launch,ios,CA,organic,male,41-50,2,2
2022-03-24,Soft Launch,ios,CA,organic,male,31-40,4,4
2022-03-24,Soft Launch,android,CA,organic,male,<=30,3,3
2022-03-24,Soft Launch,android,CA,organic,male,41-50,3,3
2022-03-24,Soft Launch,ios,CA,organic,male,<=30,6,6
2022-03-24,Soft Launch,android,CA,organic,male,31-40,6,6
2022-03-24,Soft Launch,android,CA,organic,male,unknown,1,1
2022-03-24,Soft Launch,ios,CA,organic,male,unknown,2,2
2022-03-24,Soft Launch,android,CA,organic,male,51-60,2,2
2022-03-24,Soft Launch,android,CA,organic,unknown,51-60,1,1
2022-03-25,Soft Launch,android,CA,organic,female,31-40,4,4
2022-03-25,Soft Launch,android,CA,organic,female,60+,2,2
2022-03-25,Soft Launch,ios,CA,organic,female,51-60,9,9
2022-03-25,Soft Launch,ios,CA,organic,female,41-50,8,8
2022-03-25,Soft Launch,ios,CA,organic,female,<=30,10,10
2022-03-25,Soft Launch,ios,CA,organic,female,31-40,7,7
2022-03-25,Soft Launch,android,CA,organic,female,41-50,6,6
2022-03-25,Soft Launch,android,CA,organic,female,<=30,5,5
2022-03-25,Soft Launch,android,CA,organic,female,51-60,2,2
2022-03-25,Soft Launch,ios,CA,organic,male,31-40,2,2
2022-03-25,Soft Launch,ios,CA,organic,male,<=30,7,7
2022-03-25,Soft Launch,ios,CA,organic,male,51-60,8,8
2022-03-25,Soft Launch,android,CA,organic,male,<=30,6,6
2022-03-25,Soft Launch,ios,CA,organic,male,41-50,4,4
2022-03-25,Soft Launch,ios,CA,organic,male,60+,1,1
2022-03-25,Soft Launch,android,CA,organic,male,41-50,2,2
2022-03-25,Soft Launch,android,CA,organic,male,51-60,3,3
2022-03-25,Soft Launch,android,CA,organic,male,31-40,3,3
2022-03-25,Soft Launch,ios,CA,organic,unknown,41-50,1,1
2022-03-26,Soft Launch,android,CA,marketing,female,<=30,1,1
2022-03-26,Soft Launch,android,CA,marketing,female,41-50,1,1
2022-03-26,Soft Launch,ios,CA,organic,unknown,41-50,1,1
2022-03-26,Soft Launch,ios,CA,organic,female,41-50,8,8
2022-03-26,Soft Launch,android,CA,organic,female,<=30,8,8
2022-03-26,Soft Launch,ios,CA,organic,female,51-60,5,5
2022-03-26,Soft Launch,android,CA,organic,female,41-50,6,6
2022-03-26,Soft Launch,android,CA,organic,female,31-40,6,6
2022-03-26,Soft Launch,android,CA,organic,female,51-60,2,2
2022-03-26,Soft Launch,ios,CA,organic,female,<=30,8,8
2022-03-26,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-03-26,Soft Launch,ios,CA,organic,female,31-40,6,6
2022-03-26,Soft Launch,ios,CA,organic,female,60+,2,2
2022-03-26,Soft Launch,ios,CA,organic,male,51-60,11,11
2022-03-26,Soft Launch,ios,CA,organic,male,<=30,9,9
2022-03-26,Soft Launch,ios,CA,organic,male,41-50,14,14
2022-03-26,Soft Launch,android,CA,organic,male,<=30,9,9
2022-03-26,Soft Launch,android,CA,organic,male,51-60,7,7
2022-03-26,Soft Launch,android,CA,organic,male,41-50,4,4
2022-03-26,Soft Launch,ios,CA,organic,male,31-40,6,6
2022-03-26,Soft Launch,android,CA,organic,male,31-40,3,3
2022-03-26,Soft Launch,ios,CA,organic,male,unknown,1,1
2022-03-26,Soft Launch,android,CA,organic,unknown,31-40,1,1
2022-03-26,Soft Launch,ios,CA,organic,unknown,31-40,1,1
2022-03-26,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-03-27,Soft Launch,android,CA,marketing,male,31-40,1,1
2022-03-27,Soft Launch,android,CA,organic,unknown,<=30,1,1
2022-03-27,Soft Launch,android,CA,organic,unknown,51-60,2,2
2022-03-27,Soft Launch,ios,CA,organic,female,<=30,10,10
2022-03-27,Soft Launch,ios,CA,organic,female,31-40,11,11
2022-03-27,Soft Launch,android,CA,organic,female,<=30,3,3
2022-03-27,Soft Launch,ios,CA,organic,female,51-60,8,8
2022-03-27,Soft Launch,android,CA,organic,female,41-50,2,2
2022-03-27,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-03-27,Soft Launch,android,CA,organic,female,51-60,7,7
2022-03-27,Soft Launch,ios,CA,organic,female,41-50,6,6
2022-03-27,Soft Launch,android,CA,organic,female,31-40,3,3
2022-03-27,Soft Launch,ios,CA,organic,female,60+,1,1
2022-03-27,Soft Launch,android,CA,organic,male,51-60,4,4
2022-03-27,Soft Launch,ios,CA,organic,male,51-60,17,17
2022-03-27,Soft Launch,android,CA,organic,male,41-50,5,5
2022-03-27,Soft Launch,ios,CA,organic,male,31-40,8,8
2022-03-27,Soft Launch,ios,CA,organic,male,41-50,4,4
2022-03-27,Soft Launch,android,CA,organic,male,unknown,1,1
2022-03-27,Soft Launch,ios,CA,organic,male,unknown,2,2
2022-03-27,Soft Launch,ios,CA,organic,male,<=30,8,8
2022-03-27,Soft Launch,android,CA,organic,male,<=30,6,6
2022-03-27,Soft Launch,android,CA,organic,male,31-40,2,2
2022-03-27,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-03-28,Soft Launch,android,CA,marketing,female,31-40,1,1
2022-03-28,Soft Launch,ios,CA,organic,unknown,41-50,2,2
2022-03-28,Soft Launch,android,CA,organic,unknown,<=30,1,1
2022-03-28,Soft Launch,ios,CA,organic,unknown,51-60,2,2
2022-03-28,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-03-28,Soft Launch,android,CA,organic,female,<=30,6,6
2022-03-28,Soft Launch,ios,CA,organic,female,51-60,3,3
2022-03-28,Soft Launch,ios,CA,organic,female,<=30,6,6
2022-03-28,Soft Launch,android,CA,organic,female,41-50,3,3
2022-03-28,Soft Launch,android,CA,organic,female,51-60,3,3
2022-03-28,Soft Launch,ios,CA,organic,female,31-40,6,6
2022-03-28,Soft Launch,ios,CA,organic,female,41-50,6,6
2022-03-28,Soft Launch,ios,CA,organic,female,unknown,3,3
2022-03-28,Soft Launch,android,CA,organic,female,31-40,5,5
2022-03-28,Soft Launch,ios,CA,organic,female,60+,1,1
2022-03-28,Soft Launch,ios,CA,organic,male,<=30,11,11
2022-03-28,Soft Launch,ios,CA,organic,male,51-60,7,7
2022-03-28,Soft Launch,ios,CA,organic,male,41-50,10,10
2022-03-28,Soft Launch,android,CA,organic,male,<=30,6,6
2022-03-28,Soft Launch,ios,CA,organic,male,31-40,7,7
2022-03-28,Soft Launch,android,CA,organic,male,41-50,1,1
2022-03-28,Soft Launch,android,CA,organic,male,31-40,2,2
2022-03-28,Soft Launch,android,CA,organic,male,51-60,1,1
2022-03-28,Soft Launch,ios,CA,organic,male,60+,1,1
2022-03-28,Soft Launch,ios,CA,organic,unknown,31-40,1,1
2022-03-29,Soft Launch,android,CA,marketing,female,<=30,1,1
2022-03-29,Soft Launch,android,CA,marketing,female,51-60,1,1
2022-03-29,Soft Launch,android,CA,marketing,male,31-40,1,1
2022-03-29,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-03-29,Soft Launch,ios,CA,organic,female,<=30,8,8
2022-03-29,Soft Launch,android,CA,organic,female,41-50,5,5
2022-03-29,Soft Launch,ios,CA,organic,female,51-60,5,5
2022-03-29,Soft Launch,android,CA,organic,female,31-40,4,4
2022-03-29,Soft Launch,ios,CA,organic,female,31-40,7,7
2022-03-29,Soft Launch,ios,CA,organic,female,60+,1,1
2022-03-29,Soft Launch,android,CA,organic,female,51-60,3,3
2022-03-29,Soft Launch,ios,CA,organic,female,41-50,5,5
2022-03-29,Soft Launch,android,CA,organic,female,<=30,5,5
2022-03-29,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-03-29,Soft Launch,android,CA,organic,female,60+,1,1
2022-03-29,Soft Launch,ios,CA,organic,male,<=30,4,4
2022-03-29,Soft Launch,android,CA,organic,male,41-50,4,4
2022-03-29,Soft Launch,android,CA,organic,male,60+,1,1
2022-03-29,Soft Launch,ios,CA,organic,male,60+,2,2
2022-03-29,Soft Launch,android,CA,organic,male,31-40,4,4
2022-03-29,Soft Launch,ios,CA,organic,male,51-60,7,7
2022-03-29,Soft Launch,ios,CA,organic,male,31-40,4,4
2022-03-29,Soft Launch,android,CA,organic,male,51-60,3,3
2022-03-29,Soft Launch,ios,CA,organic,male,unknown,1,1
2022-03-29,Soft Launch,ios,CA,organic,male,41-50,3,3
2022-03-29,Soft Launch,android,CA,organic,male,<=30,1,1
2022-03-29,Soft Launch,android,CA,organic,unknown,31-40,1,1
2022-03-29,Soft Launch,ios,CA,organic,unknown,60+,1,1
2022-03-30,Soft Launch,android,CA,marketing,female,31-40,1,1
2022-03-30,Soft Launch,ios,CA,organic,unknown,<=30,2,2
2022-03-30,Soft Launch,android,CA,organic,unknown,31-40,1,1
2022-03-30,Soft Launch,ios,CA,organic,female,51-60,7,7
2022-03-30,Soft Launch,ios,CA,organic,female,<=30,3,3
2022-03-30,Soft Launch,android,CA,organic,female,41-50,6,6
2022-03-30,Soft Launch,ios,CA,organic,female,41-50,1,1
2022-03-30,Soft Launch,android,CA,organic,female,<=30,4,4
2022-03-30,Soft Launch,ios,CA,organic,female,31-40,3,3
2022-03-30,Soft Launch,android,CA,organic,female,51-60,3,3
2022-03-30,Soft Launch,android,CA,organic,female,31-40,2,2
2022-03-30,Soft Launch,ios,CA,organic,male,<=30,11,11
2022-03-30,Soft Launch,ios,CA,organic,male,51-60,6,6
2022-03-30,Soft Launch,android,CA,organic,male,<=30,4,4
2022-03-30,Soft Launch,android,CA,organic,male,41-50,6,6
2022-03-30,Soft Launch,android,CA,organic,male,31-40,5,5
2022-03-30,Soft Launch,ios,CA,organic,male,31-40,3,3
2022-03-30,Soft Launch,ios,CA,organic,male,41-50,4,4
2022-03-30,Soft Launch,android,CA,organic,male,51-60,1,1
2022-03-30,Soft Launch,android,CA,organic,male,60+,1,1
2022-03-30,Soft Launch,ios,CA,organic,unknown,41-50,1,1
2022-03-30,Soft Launch,ios,CA,organic,unknown,31-40,1,1
2022-03-30,Soft Launch,android,CA,organic,unknown,41-50,1,1
2022-06-06,Official Launch,android,US,marketing,unknown,31-40,3,3
2022-06-06,Official Launch,android,US,marketing,unknown,51-60,1,1
2022-06-06,Official Launch,android,US,marketing,female,31-40,19,19
2022-06-06,Official Launch,android,US,marketing,female,<=30,6,6
2022-06-06,Official Launch,android,US,marketing,female,41-50,17,17
2022-06-06,Official Launch,android,US,marketing,female,51-60,18,18
2022-06-06,Official Launch,android,US,marketing,female,unknown,3,3
2022-06-06,Official Launch,ios,US,marketing,female,31-40,3,3
2022-06-06,Official Launch,ios,US,marketing,female,unknown,1,1
2022-06-06,Official Launch,ios,US,marketing,female,41-50,2,2
2022-06-06,Official Launch,android,US,marketing,male,31-40,16,16
2022-06-06,Official Launch,android,US,marketing,male,41-50,9,9
2022-06-06,Official Launch,ios,US,marketing,male,<=30,3,3
2022-06-06,Official Launch,android,US,marketing,male,<=30,19,19
2022-06-06,Official Launch,ios,US,marketing,male,41-50,2,2
2022-06-06,Official Launch,android,US,marketing,male,51-60,17,17
2022-06-06,Official Launch,android,US,marketing,male,unknown,2,2
2022-06-06,Official Launch,ios,US,marketing,male,51-60,1,1
2022-06-06,Official Launch,android,US,marketing,male,60+,1,1
2022-06-06,Official Launch,ios,US,organic,unknown,60+,1,1
2022-06-06,Official Launch,android,US,organic,unknown,<=30,8,8
2022-06-06,Official Launch,android,US,organic,unknown,51-60,6,6
2022-06-06,Official Launch,android,US,organic,unknown,60+,1,1
2022-06-06,Official Launch,ios,US,organic,unknown,31-40,5,5
2022-06-06,Official Launch,android,US,organic,unknown,41-50,7,7
2022-06-06,Official Launch,ios,US,organic,unknown,<=30,2,2
2022-06-06,Official Launch,android,US,organic,unknown,31-40,4,4
2022-06-06,Official Launch,ios,US,organic,female,<=30,67,67
2022-06-06,Official Launch,ios,US,organic,female,41-50,57,57
2022-06-06,Official Launch,android,US,organic,female,<=30,96,96
2022-06-06,Official Launch,android,US,organic,female,31-40,51,51
2022-06-06,Official Launch,android,US,organic,female,41-50,64,64
2022-06-06,Official Launch,ios,US,organic,female,51-60,47,47
2022-06-06,Official Launch,android,US,organic,female,51-60,54,54
2022-06-06,Official Launch,android,US,organic,female,60+,3,3
2022-06-06,Official Launch,ios,US,organic,female,31-40,36,36
2022-06-06,Official Launch,ios,US,organic,female,unknown,5,5
2022-06-06,Official Launch,android,US,organic,female,unknown,2,2
2022-06-06,Official Launch,android,US,organic,male,<=30,75,75
2022-06-06,Official Launch,android,US,organic,male,31-40,62,62
2022-06-06,Official Launch,android,US,organic,male,60+,9,9
2022-06-06,Official Launch,ios,US,organic,male,51-60,44,44
2022-06-06,Official Launch,android,US,organic,male,51-60,55,55
2022-06-06,Official Launch,android,US,organic,male,unknown,3,3
2022-06-06,Official Launch,android,US,organic,male,41-50,53,53
2022-06-06,Official Launch,ios,US,organic,male,<=30,53,53
2022-06-06,Official Launch,ios,US,organic,male,31-40,33,33
2022-06-06,Official Launch,ios,US,organic,male,41-50,53,53
2022-06-06,Official Launch,ios,US,organic,male,unknown,2,2
2022-06-06,Official Launch,ios,US,organic,male,60+,2,2
2022-06-06,Official Launch,ios,US,organic,unknown,41-50,1,1
2022-06-06,Official Launch,ios,US,organic,unknown,51-60,2,2
2022-06-07,Official Launch,ios,US,marketing,unknown,41-50,3,3
2022-06-07,Official Launch,android,US,marketing,unknown,<=30,2,2
2022-06-07,Official Launch,android,US,marketing,unknown,51-60,1,1
2022-06-07,Official Launch,android,US,marketing,unknown,41-50,2,2
2022-06-07,Official Launch,android,US,marketing,female,41-50,11,11
2022-06-07,Official Launch,ios,US,marketing,female,<=30,7,7
2022-06-07,Official Launch,ios,US,marketing,female,51-60,3,3
2022-06-07,Official Launch,android,US,marketing,female,<=30,21,21
2022-06-07,Official Launch,android,US,marketing,female,31-40,9,9
2022-06-07,Official Launch,android,US,marketing,female,51-60,15,15
2022-06-07,Official Launch,ios,US,marketing,female,41-50,3,3
2022-06-07,Official Launch,android,US,marketing,female,60+,1,1
2022-06-07,Official Launch,ios,US,marketing,female,31-40,3,3
2022-06-07,Official Launch,android,US,marketing,female,unknown,1,1
2022-06-07,Official Launch,android,US,marketing,male,<=30,24,24
2022-06-07,Official Launch,android,US,marketing,male,41-50,10,10
2022-06-07,Official Launch,android,US,marketing,male,51-60,17,17
2022-06-07,Official Launch,android,US,marketing,male,31-40,10,10
2022-06-07,Official Launch,ios,US,marketing,male,31-40,2,2
2022-06-07,Official Launch,ios,US,marketing,male,41-50,1,1
2022-06-07,Official Launch,ios,US,marketing,male,<=30,2,2
2022-06-07,Official Launch,android,US,marketing,male,60+,3,3
2022-06-07,Official Launch,ios,US,marketing,male,51-60,1,1
2022-06-07,Official Launch,android,US,marketing,male,unknown,2,2
2022-06-07,Official Launch,ios,US,marketing,unknown,<=30,1,1
2022-06-07,Official Launch,ios,US,organic,unknown,<=30,4,4
2022-06-07,Official Launch,android,US,organic,unknown,31-40,2,2
